"id_respondent","cultural_choice","cultural.choice_order","occupation_card","team"
"group2-01-05-2025_17:15","прыгали с парашютом",3,"лейтенант вмф","group2"
"group2-01-05-2025_17:15","знают французский",1,"артист оркестра","group2"
"group2-01-05-2025_17:15","знают французский",2,"психотерапевт","group2"
"group2-01-05-2025_17:15","знают французский",3,"школьный учитель","group2"
"group2-01-05-2025_17:15","зарабатывают больше 200 тысяч рублей в месяц",1,"веб-дизайнер","group2"
"group2-01-05-2025_17:15","зарабатывают больше 200 тысяч рублей в месяц",2,"разработчик программного обеспечения","group2"
"group2-01-05-2025_17:15","зарабатывают больше 200 тысяч рублей в месяц",3,"дизайнер интерьеров","group2"
"group2-01-05-2025_17:15","занимаются йогой",1,"руководитель отдела маркетинга и рекламы","group2"
"group2-01-05-2025_17:15","занимаются йогой",2,"медсестра","group2"
"group2-01-05-2025_17:15","занимаются йогой",3,"мастер маникюра","group2"
"group2-01-05-2025_17:15","живут на петроградке",1,"архитектор","group2"
"group2-01-05-2025_17:15","живут на петроградке",2,"агент по недвижимости","group2"
"group2-01-05-2025_17:15","живут на петроградке",3,"менеджер по продажам","group2"
"group2-01-05-2025_17:15","младше 30 лет",1,"бариста","group2"
"group2-01-05-2025_17:15","младше 30 лет",2,"товаровед","group2"
"group2-01-05-2025_17:15","младше 30 лет",3,"кассир","group2"
"group2-01-05-2025_17:15","бывали на каникулах в италии",1,"руководитель отдела маркетинга и рекламы","group2"
"group2-01-05-2025_17:15","бывали на каникулах в италии",2,"начальник отдела кадров","group2"
"group2-01-05-2025_17:15","бывали на каникулах в италии",3,"архитектор","group2"
"group2-01-05-2025_17:15","придерживаются оппозиционных политических взглядов",1,"охранник","group2"
"group2-01-05-2025_17:15","придерживаются оппозиционных политических взглядов",2,"водитель бензовоза","group2"
"group2-01-05-2025_17:15","придерживаются оппозиционных политических взглядов",3,"инженер-конструктор","group2"
"group2-01-05-2025_17:15","регулярно посещают психолога",1,"бариста","group2"
"group2-01-05-2025_17:15","регулярно посещают психолога",2,"психотерапевт","group2"
"group2-01-05-2025_17:15","регулярно посещают психолога",3,"кассир","group2"
"group2-01-05-2025_17:15","были в мариинском театре в прошлом месяце",1,"начальник отдела технического контроля","group2"
"group2-01-05-2025_17:15","были в мариинском театре в прошлом месяце",2,"отделочник-универсал","group2"
"group2-01-05-2025_17:15","были в мариинском театре в прошлом месяце",3,"электромонтер","group2"
"group2-01-05-2025_17:15","имеют подписку на онлайн-кинотеатры или стриминговые сервисы",1,"бухгалтер","group2"
"group2-01-05-2025_17:15","имеют подписку на онлайн-кинотеатры или стриминговые сервисы",2,"веб-дизайнер","group2"
